X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37
1.6503037186917584,1.3705016439269353,1.2402175973234741,0.6121499763523931,1.0914067808646366,0.8110081968259271,0.410491351161495,-0.18598084439813378,1.1139936157669692,0.827104661024528,0.1814626764938115,0.031087757672910443,2.3156253591099474,1.8549861709274635,2.0125847703167192,1.0821153744712435,1.6866698824350521,1.2519310335356144,1.1214596575020706,0.1264288918227667,1.11989463500273,0.8698501945495266,0.29881682173469476,-0.0781870388437966,2.3993340542665456,1.8590835339887588,2.076176002075203,1.1292988258897896,1.4014295056663113,1.64674643929225,1.721272431139983,0.9166873970228507,1.1313569654772573,1.047621382791573,0.8366043743564949,0.23368289297599354,3
1.0642074459153295,0.7984464173556824,0.40049468075788175,-0.19018427332927929,1.0914067808646366,0.8110081968259271,0.1699272280864421,0.02775977361319647,0.8176502993228941,0.827104661024528,0.1814626764938115,-0.18118969464326923,1.6566384477831528,1.240582610952609,1.1137656197765053,0.12477874961349007,1.0967519242832267,0.8575002752057088,0.28446294947361145,-0.08584146033849377,1.11989463500273,0.6946098110330703,0.29881682173469476,-0.23671775384177174,1.3735285812525067,1.6394864649580674,1.71692741856432,0.9174829096773911,1.105876123149842,1.0330367659611428,0.8252814414562005,0.23030282721307865,1.1313569654772573,0.69616897487322,0.29641213593600385,-0.18969805186331923,3
1.0642074459153295,0.7984464173556824,0.16057384745342682,0.023771526585833352,0.7962566064330348,0.8110081968259271,0.1699272280864421,-0.18598084439813378,1.1139936157669692,0.4764322102197116,0.1814626764938115,-0.18118969464326923,1.0708723043815578,0.845608893825917,0.2748677459389721,-0.08796272257712179,1.0967519242832267,0.6821977159479731,0.28446294947361145,-0.24504422445943913,1.11989463500273,0.6946098110330703,0.29881682173469476,-0.0781870388437966,1.0804413032484954,1.0246146716721314,0.8188059597871123,0.2290811819870959,1.105876123149842,0.6823455240576529,0.28768684764593117,-0.19208767728524262,1.1313569654772573,0.69616897487322,0.29641213593600385,-0.18969805186331923,3
0.7711593095271151,0.7984464173556824,0.16057384745342682,-0.19018427332927929,1.0914067808646366,0.4603126352977869,0.1699272280864421,-0.18598084439813378,0.8176502993228941,0.4764322102197116,-0.058396341537648395,-0.340397783880404,1.0708723043815578,0.6700650195473871,0.2748677459389721,-0.2475188267200807,1.0967519242832267,0.6821977159479731,0.28446294947361145,-0.08584146033849377,0.5257878519600138,0.6946098110330703,0.29881682173469476,-0.0781870388437966,1.0804413032484954,0.6732593612230251,0.27993308452078774,-0.19455065043770117,1.105876123149842,0.6823455240576529,0.28768684764593117,-0.19208767728524262,1.1313569654772573,0.8718951788323965,0.29641213593600385,-0.18969805186331923,3
1.0642074459153295,0.446412431773373,0.16057384745342682,-0.19018427332927929,0.7962566064330348,0.4603126352977869,-0.0706368949886108,-0.34628630790663145,0.8176502993228941,0.827104661024528,0.1814626764938115,-0.18118969464326923,1.0708723043815578,0.6700650195473871,0.2748677459389721,-0.08796272257712179,0.5068339661314011,0.6821977159479731,0.28446294947361145,-0.08584146033849377,0.5257878519600138,0.6946098110330703,0.5380536850605131,0.13318724782017027,1.0804413032484954,0.6732593612230251,0.27993308452078774,-0.19455065043770117,1.105876123149842,0.8576911450093978,0.28768684764593117,-0.19208767728524262,0.75927182332734,1.047621382791573,0.5965189350584988,0.23368289297599354,3
0.7711593095271151,0.446412431773373,-0.07934698585102815,-0.35065112326561376,0.7962566064330348,0.8110081968259271,0.1699272280864421,-0.18598084439813378,0.5213069828788189,0.827104661024528,0.1814626764938115,-0.18118969464326923,0.4851061609799627,0.6700650195473871,0.2748677459389721,-0.08796272257712179,0.5068339661314011,0.6821977159479731,0.5236048660531711,0.1264288918227667,0.5257878519600138,0.8698501945495266,1.1361458433750586,0.2917179628181454,1.0804413032484954,0.8489370164475782,0.27993308452078774,-0.19455065043770117,0.7364343950042552,1.0330367659611428,0.5863505108738586,0.23030282721307865,0.75927182332734,1.047621382791573,0.5965189350584988,0.23368289297599354,3
0.47811117313890067,0.7984464173556824,0.40049468075788175,0.023771526585833352,0.5011064320014329,0.8110081968259271,0.410491351161495,0.24150039162452672,0.8176502993228941,0.6517684356221198,0.42132169452527146,-0.18118969464326923,0.7779892326807603,1.0211527681044468,1.1137656197765053,0.28433485375644896,0.8017929452073138,1.2519310335356144,1.1214596575020706,0.28563165594371204,0.8228412434813718,1.045090578065983,0.8370997642177859,0.13318724782017027,0.7140822057434816,1.0246146716721314,0.8188059597871123,0.2290811819870959,0.7364343950042552,0.8576911450093978,0.28768684764593117,0.019107574963918017,0.75927182332734,0.8718951788323965,0.29641213593600385,-0.18969805186331923,3
0.47811117313890067,0.7984464173556824,0.40049468075788175,0.237727326500946,0.7962566064330348,0.635660416061857,0.410491351161495,-0.18598084439813378,0.5213069828788189,0.4764322102197116,0.1814626764938115,-0.340397783880404,0.7779892326807603,1.240582610952609,1.1137656197765053,0.28433485375644896,0.8017929452073138,1.0328028344634446,0.8225322617776208,0.1264288918227667,0.8228412434813718,0.519369427516614,0.0595799584088765,-0.23671775384177174,0.7140822057434816,0.8489370164475782,0.27993308452078774,0.01726526577469736,0.7364343950042552,0.8576911450093978,0.28768684764593117,-0.19208767728524262,0.75927182332734,0.5204427709140437,0.0563266966380078,-0.18969805186331923,3
0.47811117313890067,0.22639119078442957,-0.07934698585102815,-0.35065112326561376,0.5011064320014329,0.4603126352977869,-0.0706368949886108,-0.34628630790663145,0.5213069828788189,0.6517684356221198,0.1814626764938115,-0.5526752361965837,0.7779892326807603,0.49452114526885727,0.2748677459389721,-0.46026029891069253,0.5068339661314011,0.3315925974325015,0.28446294947361145,-0.4573145766206996,0.5257878519600138,0.519369427516614,0.0595799584088765,-0.23671775384177174,0.4209949277394705,0.32190405077391876,-0.1990650268270563,-0.4063665666500997,0.44088101248778594,0.331654282154163,-0.19017501351875274,-0.614478181783564,0.75927182332734,0.16899036299569076,-0.36382282213348527,-0.613078996702632,4
0.47811117313890067,0.446412431773373,-0.07934698585102815,-0.35065112326561376,0.5011064320014329,0.635660416061857,0.1699272280864421,-0.5600269259179617,0.5213069828788189,0.4764322102197116,-0.5381143776005682,-0.340397783880404,0.4851061609799627,0.3189772709903274,0.2748677459389721,-0.46026029891069253,0.5068339661314011,0.5068951566902373,0.04532103289405173,-0.24504422445943913,0.5257878519600138,0.3441290440001576,0.0595799584088765,-0.4480920405057386,0.4209949277394705,0.32190405077391876,-0.1990650268270563,-0.6181824828624982,0.7364343950042552,0.15630866120241804,-0.3693732114555092,-0.614478181783564,0.75927182332734,0.16899036299569076,-0.36382282213348527,-0.8247694691222884,4
0.47811117313890067,0.6224294245645277,0.16057384745342682,-0.5646069231807264,0.5011064320014329,0.4603126352977869,-0.5517651411387166,-0.34628630790663145,0.5213069828788189,0.25726192846670143,-0.2982553595691083,-0.340397783880404,0.4851061609799627,0.49452114526885727,0.03518263912824834,-0.2475188267200807,0.5068339661314011,0.3315925974325015,0.04532103289405173,-0.4573145766206996,0.5257878519600138,0.16888866048370124,0.0595799584088765,-0.4480920405057386,0.7140822057434816,0.14622639554936565,-0.3786893185824978,-0.6181824828624982,0.7364343950042552,0.15630866120241804,-0.3693732114555092,-0.8256734340327245,0.46160370960740604,0.16899036299569076,-0.18375874265998823,-0.613078996702632,4
0.18506303675068625,0.446412431773373,-0.5591886524599381,-0.5646069231807264,0.20595625756983107,0.24112790934269926,-0.3112010180636637,-0.34628630790663145,0.22496366643474375,0.25726192846670143,-0.058396341537648395,-0.340397783880404,0.4851061609799627,0.14343339671179756,-0.5041088511958801,-0.46026029891069253,0.5068339661314011,0.15629003817476575,-0.49274827940995763,-0.8287876929029054,0.15447111255831625,0.16888866048370124,-0.7179398474000329,-0.6594663271697054,0.4209949277394705,0.32190405077391876,-0.1990650268270563,-0.6181824828624982,0.44088101248778594,0.15630866120241804,-0.3693732114555092,-0.8256734340327245,0.1639355958874721,0.16899036299569076,-0.6039082614314814,-0.8247694691222884,4
0.18506303675068625,0.22639119078442957,-0.3192678191554831,-0.35065112326561376,0.20595625756983107,0.24112790934269926,-0.0706368949886108,-0.34628630790663145,0.5213069828788189,0.4764322102197116,-0.058396341537648395,-0.340397783880404,0.4851061609799627,0.14343339671179756,-0.5041088511958801,-0.8325578752442633,0.1381352422865101,0.15629003817476575,-0.7318901959895173,-0.6695849287819601,0.15447111255831625,-0.006351723032755127,-0.7179398474000329,-0.8179970421676807,0.4209949277394705,0.14622639554936565,-0.3786893185824978,-0.8299983990748968,0.14532762997131657,0.15630866120241804,-0.6083041420378512,-0.8256734340327245,0.1639355958874721,-0.18246204492266213,-1.0840791400274734,-1.089382559646859,4
0.47811117313890067,0.446412431773373,-0.07934698585102815,-0.35065112326561376,0.20595625756983107,0.06578012857862917,-0.5517651411387166,-0.5600269259179617,-0.07137965000933144,0.08192570306429328,-0.2982553595691083,-0.5526752361965837,0.1190023213539658,-0.032110477566732284,-0.7437939580066039,-0.8325578752442633,-0.08308399202042446,-0.01901252108297002,-0.7318901959895173,-0.8287876929029054,-0.068318931082702275,-0.006351723032755127,-0.7179398474000329,-0.8179970421676807,0.1279076497354594,-0.20512891489974064,-1.097186485604264,-1.094768294340395,0.14532762997131657,-0.19438258070107184,-0.8472350726201932,-1.0896674993441753,-0.1337325178324618,-0.3581882488818386,-0.8439937007294773,-1.089382559646859,4
-0.10798509963752818,0.05037419799327484,-0.799109485764393,-0.7785627230958391,-0.08919391686177076,0.24112790934269926,-0.7923292642137695,-0.5600269259179617,-0.07137965000933144,0.08192570306429328,-0.5381143776005682,-0.340397783880404,0.1190023213539658,-0.032110477566732284,-0.7437939580066039,-0.8325578752442633,-0.08308399202042446,-0.01901252108297002,-0.7318901959895173,-0.8287876929029054,-0.068318931082702275,-0.006351723032755127,-0.7179398474000329,-0.8179970421676807,0.1279076497354594,-0.20512891489974064,-0.8576874299303419,-1.094768294340395,0.14532762997131657,-0.3697282016528168,-1.086166003202535,-0.8256734340327245,0.1639355958874721,-0.3581882488818386,-1.0840791400274734,-1.089382559646859,4
-0.10798509963752818,0.22639119078442957,-0.799109485764393,-0.5646069231807264,-0.08919391686177076,0.06578012857862917,-0.5517651411387166,-0.34628630790663145,-0.07137965000933144,0.4764322102197116,-0.2982553595691083,-0.18118969464326923,-0.10065998242163235,-0.032110477566732284,-0.7437939580066039,-0.8325578752442633,-0.08308399202042446,-0.01901252108297002,-0.7318901959895173,-0.8287876929029054,0.15447111255831625,-0.006351723032755127,-0.7179398474000329,-0.6594663271697054,0.1279076497354594,-0.3808065701242938,-1.097186485604264,-0.8299983990748968,0.14532762997131657,-0.3697282016528168,-1.086166003202535,-1.0896674993441753,-0.1337325178324618,-0.3581882488818386,-0.8439937007294773,-0.613078996702632,4
