0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,y
-0.3542407023106691,0.2589504111986632,2.715535264304311,-0.046770676929026346,-0.4174641804932526,-0.4415207504375363,-3.703489308284354,3.410105066918082,-2.0644052653198752,2.5821398354444334,0.49323239477169606,-1.4350908854390239,1.564853816884021,0.31209107228004,-1.3248168600802588,0.547326966502383,0.8944723403159341,-2.6605922708738157,1.208774022224901,0.4740092333845725,1
0.8371243312160357,-0.979102968483009,-2.0547281667881476,1.9162990747701252,-2.433695239639877,1.6371930343050038,-3.098606033261945,-1.2052726288102389,-0.8621126645636776,1.0851899640189868,0.30513088022829987,0.642446873393159,-0.5404784396671523,-0.6385888941601899,-2.6078382442989416,1.0616835180515976,-3.5061833825996978,1.028024336540097,-0.17610817290196468,-0.24989286832315474,1
0.8137534250056284,1.0460619681742929,-0.967494069523265,0.5169435946392433,-1.2694496700090587,-0.01858855553234752,-1.9585562978795226,2.2564156437251635,-0.7885555800419233,0.6550660042963762,1.1014426343626063,-1.3537833592394635,0.2393640774803684,-0.43032704194108884,-1.0184327707511782,-2.254889592724779,0.9292358435020502,0.32921515672667134,0.6614732946509736,-1.4248156016300488,1
-0.21443169008619967,-1.1184365037772128,0.6746250635062392,-0.6760472447790711,-1.0774875516553108,-0.41937218691673694,-0.9117826219836779,0.5346153905333559,-1.8976092500687316,-3.6671295961194326,-0.11894142123231492,0.8523554815161893,-0.11435305518482101,0.1365409515907167,0.07631005671610036,-2.302625713243881,-1.4791122300784498,0.9366779599013733,-1.1979985800646076,-0.7099138971419392,0
0.5210302745974392,0.7603204390432603,0.7181856644124761,0.4943839338212423,-1.1723604618466066,-0.5016430788381222,-2.1848274333020425,-0.5828022977120981,2.050071216173947,1.0589541321847982,1.652453373839492,0.9661856775554563,0.10832136935408905,-0.41150804374681904,-3.0218355862438457,0.33445368733820047,-0.9792770813157288,-0.7987676264977707,-2.023987061438394,-1.3456474195912242,0
0.09946627836827243,1.9609172124279175,0.6132885338925482,1.040994062201691,-3.685786921358507,-0.8422877397985048,-0.20729613089822485,1.7534639441167086,-2.62876142855973,-0.9353675026905978,-2.193549099577021,0.6761825024068098,0.8619514080437668,0.9081417015434889,-2.1650366979270896,-2.0781712672541994,1.056073294434578,-0.8347873805940449,-2.4134453872880712,0.4313953877011515,1
-0.0716741579140786,0.5616887923660444,-0.5030524333908293,-0.1319815253157142,1.278097029855485,-0.09132844977269115,1.597117291603119,0.48716939187212605,-2.7585371554060205,0.2819281488993808,1.9181113282928612,-1.9884117481826185,1.1253266070582773,-1.4820395719865844,0.8549309882037621,-1.0419683565011104,2.9023934953276243,-0.3644916189722788,1.21659892797242,0.34066141997914656,1
-0.8126073768191562,-1.6376026345920927,-0.8371340586192693,2.1483557557329584,-2.5621871318899854,-0.011350013296091406,0.7906567890380285,0.14824713715818127,-2.015204553322043,0.12775683356823608,0.48712408506625887,0.9821935903874086,1.6910531332380374,0.8342919821936877,-2.6206949636197847,-0.8228553956826339,0.9696932560360302,-0.9019541892752195,-2.5751583544772614,0.21289602758184567,1
0.7001376460626499,0.9524879011371168,-2.8027075769554477,-0.11816674651273366,-3.6894927804365834,0.8005290161606844,-3.079889347566481,-0.46702548463892724,-2.52000908809223,1.7991753282562066,0.02770168787918344,3.618089493408004,0.4341110652414831,0.3703089775637704,-2.87380265952544,0.8754526903046105,-3.0693226775020785,2.887604825158202,1.4892649171334154,1.4193578030127094,1
0.08496243840935526,-2.685688208045383,2.0142361721263913,-0.8796513983609515,-0.739273377080908,1.429685115397497,0.3822584648302123,0.21305930536167572,4.081769244786286,5.445555684294547,0.8421577375512489,-1.9725101661476425,-1.2867965493844153,0.5559949643768758,-1.8403141120195254,1.297264893323459,1.8878734647841577,-2.406405784717844,0.9897522828883668,0.38007414049965244,1
0.07100065570349612,1.2993782552200355,0.8870447594609374,1.1863373033827398,-2.1653764626940033,1.5497674530287051,-0.3769917136144455,4.121047338723669,-0.6381630863162113,-0.38216883652545824,0.07595110533221376,0.01666926455424278,0.3126223539008028,1.446594777339857,-1.725421347751475,-1.6752767902876011,0.210460035281397,-3.3812638050831763,-3.1106112465415707,-0.9499978781005455,1
0.9911642538590459,-0.2147079832985576,2.4664609602992185,-0.7485660697402936,1.2101093230391347,-1.6087022629981584,-2.819450882148473,1.5469044117071353,-1.2036979895616224,2.8387497177559724,-1.823397726525811,-0.9422039628919909,-0.13958182363025703,-2.118981783048669,-2.7953496482121687,1.1109120921828155,0.21131209241757531,-3.794880694222662,-0.2645338683749282,-1.5540135168053262,1
-0.4037580554787445,0.44285166930710723,1.8129614969100065,-0.19194715543278487,1.0871645876384468,-1.9803287869523725,1.0382406435482001,2.4934471250327457,-0.8183206943058193,4.128908015246952,-0.6011610571726861,-0.2750656491414105,0.7187512431068305,1.1849413676210472,-2.1129530493622344,0.6346350206089637,1.2835429871148931,-4.440416501137591,0.6352772611086355,-0.9789090766971428,0
-2.2365451073845644,0.42691929825260183,-2.160110431343801,-0.7040233738781818,-0.11447425256189725,-1.1683744557718352,-0.3662215825384417,-1.7111202097460536,-1.2438595400066292,-2.4133537838409147,-0.22463507760607052,0.4491670192057422,-0.26770474399571054,1.505700359810788,1.340251062349484,0.4696531846101535,-3.3513986964203575,2.26034112837362,0.4104430153842825,-1.5325820085360287,1
0.22649295862750257,0.5395744544491703,0.20946943175048827,2.20295155170782,3.026677528446542,0.5281592620972155,-0.42761318377782265,4.761343977612244,-0.4059274967050396,-2.7340607426438863,0.2885451789049627,0.5270425091028021,-0.9572529343475981,-0.2849035974847795,0.3964766293061095,-2.4617315114955334,-2.0172892143200305,-3.3943114505083796,-1.8984877971768552,-0.5922557504863658,1
0.560234485273779,-0.03192688612730097,-1.3337786003365233,0.33402201044028934,-0.7350723679760188,-0.5866240023976257,-0.03077904119814323,-1.4784073243076477,-2.3704997616973027,-1.9767229132911812,-0.6811794077339195,-1.5794215164328302,0.44513133365456464,0.5183537121634308,2.0740890010940523,2.086557751709953,1.5163784417261488,0.924178976425945,-1.5497412752334507,-0.6501834446928768,0
0.38047624713101924,0.1014240440026861,0.18328095642555908,-0.26072738922437744,1.2695951119927007,0.1630456477546236,-0.16865021858064422,-2.000739076685762,2.903503273950532,-4.564277806271161,-0.04227802333458509,-1.3250608602652578,-0.9858397172648165,0.5024913022931036,3.11890605444533,-2.077663720241506,1.675926687288979,3.58516606971973,-0.772308999873236,0.23681886082897913,0
1.1811188482232942,-0.38243935720973443,-0.521511481033335,0.4073301441379906,-3.3984420144614362,0.9825070386222116,-0.9358273382234705,2.931875903810441,1.9584317338351291,-3.6944644408206777,-0.5959097689345687,1.4202240759729754,1.0338018213867068,0.6126864178143371,-1.8805621437250362,-6.3559983595072245,-4.094228276187405,1.0689423231369601,-1.857288316029892,0.1487235001567928,0
-1.959982522607138,-0.8647817625390524,-1.604817068403953,-0.17454693120564455,-1.388713710162953,-0.8305427041067993,0.35587801135719155,-3.270703116594828,-0.24025213225127784,-0.046078675680840314,-0.8899701256670944,-0.03525650305350547,-0.7352462687781551,-0.7608323890173405,0.23277178815928745,1.978479741860312,1.0208534076125424,2.125012806782113,-0.725312289119791,0.399052721658541,0
0.03729296396960777,-0.40109979414435154,-0.1418429719390073,0.9121377777460032,-1.7556407293334764,-1.0012115074031063,0.415006208407283,1.687996820039114,-0.22223346089099338,-0.3040890361499982,0.6789637548164805,1.6045511161131074,-1.0358283158932666,-0.7393115864458626,-2.525598764461129,-2.2126646763666487,-0.5093149029057431,-1.2761686606815195,-2.139194450621996,0.024502503695665687,1
-0.4458598349255892,-0.5333659177493143,2.134258007250242,-1.4821275994549805,-3.6500474108544045,0.21747651411643756,-1.4975413100764738,5.271755232155476,-7.327813287085715,-2.2435480677219615,-1.0826695479646564,-0.06099819554950403,-0.7518176862880701,-0.07902228120671985,0.06145709027856172,-0.21507432524325476,-3.051766788737626,-3.704348111699467,-1.35031239496515,0.7897052408187969,1
-1.2605660106498981,0.5350715748258696,2.375486945288221,0.24966305193110497,-0.9126382820141673,0.22946463007966225,-1.4279222528463509,4.778273756541751,-0.6812077852269469,-0.165499759628373,0.45709879365478806,-0.550508282633551,-0.3769935058228938,2.659440258054182,1.9558778627803477,2.780311676341908,0.8251258631568656,-3.9482150365767983,-2.1456904417522495,0.8237055135655442,0
2.4789695433994137,1.0144967703228884,-1.635697892021448,-0.26925578727533833,0.6161778264315874,-1.3711334106862298,-1.3087340885351357,-1.9360556612233113,0.35591048593234154,-3.005026645466469,0.28362428865044575,0.13345995846418635,-0.19606948695133647,2.0937908352902785,-0.8247526703310548,-0.2303732313025122,-0.9943129121522076,0.5755055890576668,-3.555787584224107,-0.9898686929153012,0
-0.4265843307848105,-0.2577128316606194,1.3382478783633096,-0.5442747709407006,1.518857857869556,0.8922558115060931,-3.122402795836036,3.0816354937818873,-1.1533542971535184,0.2187244326687463,0.13294626845551696,0.24696114890336374,1.0238811349771633,0.05200253785400539,-2.060625559035356,0.686602376261966,-1.9670196826387834,-4.265856332419484,-2.223451290413059,-1.269209525572502,1
-0.5910775096059382,0.9877781108594927,-0.5865155140772673,2.478846056933467,-0.39140586805987176,2.233240529868228,2.655863314053636,-0.8881265838226668,-0.20089962059858069,0.20564311871243007,-0.6595276746347986,2.533227039346745,-0.45967578328567216,0.339064981418829,-0.7675761668975334,1.557371876537084,2.434832952589403,-0.8826584427670339,-2.8705224313516404,0.8369317295280223,1
2.445938930674125,0.4474943362572483,-2.3138282090459343,0.419081012564048,1.967769933092225,-0.17967304371642964,2.639310999370802,-0.9820249502427725,0.019160978230101433,2.744826670866336,0.4423847232745611,-1.7119174302746714,0.04895502445723428,-0.11833634492132052,-0.10293454371139665,-2.3892688541257847,3.2167868503828534,1.753057013047175,3.8155811841032325,0.5016044883213614,1
0.4735968558971902,0.06039503223469544,-1.701817841347845,0.793973169936337,0.0867157421470508,0.27215353574927625,1.1295279503134152,3.006836746225129,0.6957285023103756,-0.39281261315711036,2.91589035837341,0.06869623307104544,-0.34740819977420645,1.4529512800577957,1.8889536064909245,-0.8082495693030065,0.33031081466187595,-0.15780053545189834,0.34087420761268405,-0.5765585573174812,0
